,Date,Warehouse,Product_Code,Product_Category,Order_Demand
3672,2018-01-21,Whse_S,Product_1,Category_007,(14)
3673,2018-01-22,Whse_S,Product_1,Category_007,(13)
3674,2018-01-23,Whse_S,Product_1,Category_007,(17)
3675,2018-01-24,Whse_S,Product_1,Category_007,(12)
3676,2018-01-25,Whse_S,Product_1,Category_007,(19)
3677,2018-01-26,Whse_S,Product_1,Category_007,(14)
3678,2018-01-27,Whse_S,Product_1,Category_007,(13)
3679,2018-01-28,Whse_S,Product_1,Category_007,(5)
3680,2018-01-29,Whse_S,Product_1,Category_007,(20)
3681,2018-01-30,Whse_S,Product_1,Category_007,(16)
3682,2018-01-31,Whse_S,Product_1,Category_007,(17)
3683,2018-02-01,Whse_S,Product_1,Category_007,(21)
3684,2018-02-02,Whse_S,Product_1,Category_007,(21)
3685,2018-02-03,Whse_S,Product_1,Category_007,(18)
3686,2018-02-04,Whse_S,Product_1,Category_007,(10)
3687,2018-02-05,Whse_S,Product_1,Category_007,(17)
3688,2018-02-06,Whse_S,Product_1,Category_007,(15)
3689,2018-02-07,Whse_S,Product_1,Category_007,(10)
3690,2018-02-08,Whse_S,Product_1,Category_007,(8)
3691,2018-02-09,Whse_S,Product_1,Category_007,(20)
3692,2018-02-10,Whse_S,Product_1,Category_007,(6)
3693,2018-02-11,Whse_S,Product_1,Category_007,(13)
3694,2018-02-12,Whse_S,Product_1,Category_007,(14)
3695,2018-02-13,Whse_S,Product_1,Category_007,(12)
3696,2018-02-14,Whse_S,Product_1,Category_007,(12)
3697,2018-02-15,Whse_S,Product_1,Category_007,(14)
3698,2018-02-16,Whse_S,Product_1,Category_007,(15)
3699,2018-02-17,Whse_S,Product_1,Category_007,(20)
3700,2018-02-18,Whse_S,Product_1,Category_007,(10)
3701,2018-02-19,Whse_S,Product_1,Category_007,(4)
3702,2018-02-20,Whse_S,Product_1,Category_007,(12)
3703,2018-02-21,Whse_S,Product_1,Category_009,(19)
3704,2018-02-22,Whse_S,Product_1,Category_009,(17)
3705,2018-02-23,Whse_S,Product_1,Category_009,(20)
3706,2018-02-24,Whse_S,Product_1,Category_009,(24)
3707,2018-02-25,Whse_S,Product_1,Category_009,(17)
3708,2018-02-26,Whse_S,Product_1,Category_009,(13)
3709,2018-02-27,Whse_S,Product_1,Category_009,(17)
3710,2018-02-28,Whse_S,Product_1,Category_009,(22)
3711,2018-03-01,Whse_S,Product_1,Category_009,(15)
3712,2018-03-02,Whse_S,Product_1,Category_009,(19)
3713,2018-03-03,Whse_S,Product_1,Category_009,(21)
3714,2018-03-04,Whse_S,Product_1,Category_009,(17)
3715,2018-03-05,Whse_S,Product_1,Category_009,(22)
3716,2018-03-06,Whse_S,Product_1,Category_009,(19)
3717,2018-03-07,Whse_S,Product_1,Category_009,(19)
3718,2018-03-08,Whse_S,Product_1,Category_009,(26)
3719,2018-03-09,Whse_S,Product_1,Category_009,(19)
3720,2018-03-10,Whse_S,Product_1,Category_009,(21)
3721,2018-03-11,Whse_S,Product_1,Category_009,(16)
3722,2018-03-12,Whse_S,Product_1,Category_009,(19)
3723,2018-03-13,Whse_S,Product_1,Category_009,(21)
3724,2018-03-14,Whse_S,Product_1,Category_009,(22)
3725,2018-03-15,Whse_S,Product_1,Category_009,(15)
3726,2018-03-16,Whse_S,Product_1,Category_009,(21)
3727,2018-03-17,Whse_S,Product_1,Category_009,(23)
3728,2018-03-18,Whse_S,Product_1,Category_009,(11)
3729,2018-03-19,Whse_S,Product_1,Category_009,(16)
3730,2018-03-20,Whse_S,Product_1,Category_009,(13)
3731,2018-03-21,Whse_S,Product_1,Category_009,(15)
3732,2018-03-22,Whse_S,Product_1,Category_009,(23)
3733,2018-03-23,Whse_S,Product_1,Category_009,(17)
3734,2018-03-24,Whse_S,Product_1,Category_009,(26)
3735,2018-03-25,Whse_S,Product_1,Category_009,(15)
3736,2018-03-26,Whse_S,Product_1,Category_009,(25)
3737,2018-03-27,Whse_S,Product_1,Category_009,(19)
3738,2018-03-28,Whse_S,Product_1,Category_009,(17)
3739,2018-03-29,Whse_S,Product_1,Category_009,(14)
3740,2018-03-30,Whse_S,Product_1,Category_021,(21)
3741,2018-03-31,Whse_S,Product_1,Category_021,(20)
3742,2018-04-01,Whse_S,Product_1,Category_021,(15)
3743,2018-04-02,Whse_S,Product_1,Category_021,(22)
3744,2018-04-03,Whse_S,Product_1,Category_021,(21)
3745,2018-04-04,Whse_S,Product_1,Category_021,(24)
3746,2018-04-05,Whse_S,Product_1,Category_021,(20)
3747,2018-04-06,Whse_S,Product_1,Category_021,(36)
3748,2018-04-07,Whse_S,Product_1,Category_021,(31)
3749,2018-04-08,Whse_S,Product_1,Category_021,(20)
3750,2018-04-09,Whse_S,Product_1,Category_021,(12)
3751,2018-04-10,Whse_S,Product_1,Category_021,(19)
3752,2018-04-11,Whse_S,Product_1,Category_021,(29)
3753,2018-04-12,Whse_S,Product_1,Category_021,(24)
3754,2018-04-13,Whse_S,Product_1,Category_021,(25)
3755,2018-04-14,Whse_S,Product_1,Category_021,(31)
3756,2018-04-15,Whse_S,Product_1,Category_021,(15)
3757,2018-04-16,Whse_S,Product_1,Category_021,(24)
3758,2018-04-17,Whse_S,Product_1,Category_021,(15)
3759,2018-04-18,Whse_S,Product_1,Category_021,(19)
3760,2018-04-19,Whse_S,Product_1,Category_021,(23)
3761,2018-04-20,Whse_S,Product_1,Category_021,(23)
3762,2018-04-21,Whse_S,Product_1,Category_021,(19)
3763,2018-04-22,Whse_S,Product_1,Category_021,(20)
3764,2018-04-23,Whse_S,Product_1,Category_021,(31)
3765,2018-04-24,Whse_S,Product_1,Category_021,(16)
3766,2018-04-25,Whse_S,Product_1,Category_021,(24)
3767,2018-04-26,Whse_S,Product_1,Category_021,(15)
3768,2018-04-27,Whse_S,Product_1,Category_021,(35)
3769,2018-04-28,Whse_S,Product_1,Category_021,(34)
3770,2018-04-29,Whse_S,Product_1,Category_021,(12)
3771,2018-04-30,Whse_S,Product_1,Category_021,(19)
3772,2018-05-01,Whse_S,Product_1,Category_021,(24)
3773,2018-05-02,Whse_S,Product_1,Category_024,(21)
3774,2018-05-03,Whse_S,Product_1,Category_024,(23)
3775,2018-05-04,Whse_S,Product_1,Category_024,(31)
3776,2018-05-05,Whse_S,Product_1,Category_024,(30)
3777,2018-05-06,Whse_S,Product_1,Category_024,(18)
3778,2018-05-07,Whse_S,Product_1,Category_024,(21)
3779,2018-05-08,Whse_S,Product_1,Category_024,(23)
3780,2018-05-09,Whse_S,Product_1,Category_024,(33)
3781,2018-05-10,Whse_S,Product_1,Category_024,(28)
3782,2018-05-11,Whse_S,Product_1,Category_024,(28)
3783,2018-05-12,Whse_S,Product_1,Category_024,(24)
3784,2018-05-13,Whse_S,Product_1,Category_024,(15)
3785,2018-05-14,Whse_S,Product_1,Category_024,(23)
3786,2018-05-15,Whse_S,Product_1,Category_024,(15)
3787,2018-05-16,Whse_S,Product_1,Category_024,(30)
3788,2018-05-17,Whse_S,Product_1,Category_024,(28)
3789,2018-05-18,Whse_S,Product_1,Category_024,(27)
3790,2018-05-19,Whse_S,Product_1,Category_024,(25)
3791,2018-05-20,Whse_S,Product_1,Category_024,(19)
3792,2018-05-21,Whse_S,Product_1,Category_024,(15)
3793,2018-05-22,Whse_S,Product_1,Category_024,(25)
3794,2018-05-23,Whse_S,Product_1,Category_024,(18)
3795,2018-05-24,Whse_S,Product_1,Category_024,(22)
3796,2018-05-25,Whse_S,Product_1,Category_024,(27)
3797,2018-05-26,Whse_S,Product_1,Category_024,(29)
3798,2018-05-27,Whse_S,Product_1,Category_024,(26)
3799,2018-05-28,Whse_S,Product_1,Category_024,(20)
3800,2018-05-29,Whse_S,Product_1,Category_024,(26)
3801,2018-05-30,Whse_S,Product_1,Category_024,(14)
3802,2018-05-31,Whse_S,Product_1,Category_007,(27)
3803,2018-06-01,Whse_S,Product_1,Category_007,(26)
3804,2018-06-02,Whse_S,Product_1,Category_007,(28)
3805,2018-06-03,Whse_S,Product_1,Category_007,(17)
3806,2018-06-04,Whse_S,Product_1,Category_007,(24)
3807,2018-06-05,Whse_S,Product_1,Category_009,(23)
3808,2018-06-06,Whse_S,Product_1,Category_009,(20)
3809,2018-06-07,Whse_S,Product_1,Category_009,(24)
3810,2018-06-08,Whse_S,Product_1,Category_009,(31)
3811,2018-06-09,Whse_S,Product_1,Category_009,(29)
3812,2018-06-10,Whse_S,Product_1,Category_009,(17)
3813,2018-06-11,Whse_S,Product_1,Category_021,(25)
3814,2018-06-12,Whse_S,Product_1,Category_021,(26)
3815,2018-06-13,Whse_S,Product_1,Category_021,(28)
3816,2018-06-14,Whse_S,Product_1,Category_007,(26)
3817,2018-06-15,Whse_S,Product_1,Category_007,(20)
3818,2018-06-16,Whse_S,Product_1,Category_007,(22)
3819,2018-06-17,Whse_S,Product_1,Category_007,(22)
3820,2018-06-18,Whse_S,Product_1,Category_007,(26)
3821,2018-06-19,Whse_S,Product_1,Category_007,(20)
3822,2018-06-20,Whse_S,Product_1,Category_007,(33)
3823,2018-06-21,Whse_S,Product_1,Category_007,(25)
3824,2018-06-22,Whse_S,Product_1,Category_007,(28)
3825,2018-06-23,Whse_S,Product_1,Category_007,(29)
3826,2018-06-24,Whse_S,Product_1,Category_009,(20)
3827,2018-06-25,Whse_S,Product_1,Category_009,(20)
3828,2018-06-26,Whse_S,Product_1,Category_009,(22)
3829,2018-06-27,Whse_S,Product_1,Category_009,(24)
3830,2018-06-28,Whse_S,Product_1,Category_009,(32)
3831,2018-06-29,Whse_S,Product_1,Category_009,(28)
3832,2018-06-30,Whse_S,Product_1,Category_009,(33)
3833,2018-07-01,Whse_S,Product_1,Category_009,(20)
3834,2018-07-02,Whse_S,Product_1,Category_009,(24)
3835,2018-07-03,Whse_S,Product_1,Category_009,(20)
3836,2018-07-04,Whse_S,Product_1,Category_009,(25)
3837,2018-07-05,Whse_S,Product_1,Category_009,(29)
3838,2018-07-06,Whse_S,Product_1,Category_009,(29)
3839,2018-07-07,Whse_S,Product_1,Category_009,(31)
3840,2018-07-08,Whse_S,Product_1,Category_009,(22)
3841,2018-07-09,Whse_S,Product_1,Category_009,(32)
3842,2018-07-10,Whse_S,Product_1,Category_009,(19)
3843,2018-07-11,Whse_S,Product_1,Category_009,(21)
3844,2018-07-12,Whse_S,Product_1,Category_009,(29)
3845,2018-07-13,Whse_S,Product_1,Category_009,(21)
3846,2018-07-14,Whse_S,Product_1,Category_009,(35)
3847,2018-07-15,Whse_S,Product_1,Category_021,(24)
3848,2018-07-16,Whse_S,Product_1,Category_021,(20)
3849,2018-07-17,Whse_S,Product_1,Category_021,(24)
3850,2018-07-18,Whse_S,Product_1,Category_021,(30)
3851,2018-07-19,Whse_S,Product_1,Category_021,(32)
3852,2018-07-20,Whse_S,Product_1,Category_021,(30)
3853,2018-07-21,Whse_S,Product_1,Category_021,(35)
3854,2018-07-22,Whse_S,Product_1,Category_021,(16)
3855,2018-07-23,Whse_S,Product_1,Category_021,(21)
3856,2018-07-24,Whse_S,Product_1,Category_021,(21)
3857,2018-07-25,Whse_S,Product_1,Category_021,(33)
3858,2018-07-26,Whse_S,Product_1,Category_021,(28)
3859,2018-07-27,Whse_S,Product_1,Category_024,(32)
3860,2018-07-28,Whse_S,Product_1,Category_024,(30)
3861,2018-07-29,Whse_S,Product_1,Category_024,(22)
3862,2018-07-30,Whse_S,Product_1,Category_024,(16)
3863,2018-07-31,Whse_S,Product_1,Category_024,(23)
3864,2018-08-01,Whse_S,Product_1,Category_024,(21)
3865,2018-08-02,Whse_S,Product_1,Category_024,(25)
3866,2018-08-03,Whse_S,Product_1,Category_024,(30)
3867,2018-08-04,Whse_S,Product_1,Category_024,(21)
3868,2018-08-05,Whse_S,Product_1,Category_024,(27)
3869,2018-08-06,Whse_S,Product_1,Category_024,(30)
3870,2018-08-07,Whse_S,Product_1,Category_024,(30)
3871,2018-08-08,Whse_S,Product_1,Category_024,(18)
3872,2018-08-09,Whse_S,Product_1,Category_024,(21)
3873,2018-08-10,Whse_S,Product_1,Category_024,(27)
3874,2018-08-11,Whse_S,Product_1,Category_024,(38)
3875,2018-08-12,Whse_S,Product_1,Category_024,(9)
3876,2018-08-13,Whse_S,Product_1,Category_024,(27)
3877,2018-08-14,Whse_S,Product_1,Category_024,(26)
3878,2018-08-15,Whse_S,Product_1,Category_024,(23)
3879,2018-08-16,Whse_S,Product_1,Category_024,(26)
3880,2018-08-17,Whse_S,Product_1,Category_024,(28)
3881,2018-08-18,Whse_S,Product_1,Category_024,(27)
3882,2018-08-19,Whse_S,Product_1,Category_024,(22)
3883,2018-08-20,Whse_S,Product_1,Category_024,(33)
3884,2018-08-21,Whse_S,Product_1,Category_021,(28)
3885,2018-08-22,Whse_S,Product_1,Category_021,(21)
3886,2018-08-23,Whse_S,Product_1,Category_021,(29)
3887,2018-08-24,Whse_S,Product_1,Category_024,(20)
3888,2018-08-25,Whse_S,Product_1,Category_024,(32)
3889,2018-08-26,Whse_S,Product_1,Category_024,(16)
3890,2018-08-27,Whse_S,Product_1,Category_024,(14)
3891,2018-08-28,Whse_S,Product_1,Category_024,(21)
3892,2018-08-29,Whse_S,Product_1,Category_024,(31)
3893,2018-08-30,Whse_S,Product_1,Category_007,(23)
3894,2018-08-31,Whse_S,Product_1,Category_007,(25)
3895,2018-09-01,Whse_S,Product_1,Category_007,(25)
3896,2018-09-02,Whse_S,Product_1,Category_007,(14)
3897,2018-09-03,Whse_S,Product_1,Category_007,(18)
3898,2018-09-04,Whse_S,Product_1,Category_007,(17)
3899,2018-09-05,Whse_S,Product_1,Category_007,(20)
3900,2018-09-06,Whse_S,Product_1,Category_009,(11)
3901,2018-09-07,Whse_S,Product_1,Category_009,(29)
3902,2018-09-08,Whse_S,Product_1,Category_009,(25)
3903,2018-09-09,Whse_S,Product_1,Category_009,(23)
3904,2018-09-10,Whse_S,Product_1,Category_009,(21)
3905,2018-09-11,Whse_S,Product_1,Category_009,(17)
3906,2018-09-12,Whse_S,Product_1,Category_021,(21)
3907,2018-09-13,Whse_S,Product_1,Category_021,(25)
3908,2018-09-14,Whse_S,Product_1,Category_021,(29)
3909,2018-09-15,Whse_S,Product_1,Category_021,(30)
3910,2018-09-16,Whse_S,Product_1,Category_024,(16)
3911,2018-09-17,Whse_S,Product_1,Category_007,(20)
3912,2018-09-18,Whse_S,Product_1,Category_007,(18)
3913,2018-09-19,Whse_S,Product_1,Category_007,(23)
3914,2018-09-20,Whse_S,Product_1,Category_007,(17)
3915,2018-09-21,Whse_S,Product_1,Category_007,(27)
3916,2018-09-22,Whse_S,Product_1,Category_007,(22)
3917,2018-09-23,Whse_S,Product_1,Category_009,(19)
3918,2018-09-24,Whse_S,Product_1,Category_009,(18)
3919,2018-09-25,Whse_S,Product_1,Category_009,(25)
3920,2018-09-26,Whse_S,Product_1,Category_009,(19)
3921,2018-09-27,Whse_S,Product_1,Category_009,(19)
3922,2018-09-28,Whse_S,Product_1,Category_009,(30)
3923,2018-09-29,Whse_S,Product_1,Category_009,(37)
3924,2018-09-30,Whse_S,Product_1,Category_009,(15)
3925,2018-10-01,Whse_S,Product_1,Category_009,(18)
3926,2018-10-02,Whse_S,Product_1,Category_021,(20)
3927,2018-10-03,Whse_S,Product_1,Category_021,(22)
3928,2018-10-04,Whse_S,Product_1,Category_021,(26)
3929,2018-10-05,Whse_S,Product_1,Category_021,(11)
3930,2018-10-06,Whse_S,Product_1,Category_021,(31)
3931,2018-10-07,Whse_S,Product_1,Category_021,(25)
3932,2018-10-08,Whse_S,Product_1,Category_021,(16)
3933,2018-10-09,Whse_S,Product_1,Category_021,(20)
3934,2018-10-10,Whse_S,Product_1,Category_021,(15)
3935,2018-10-11,Whse_S,Product_1,Category_021,(22)
3936,2018-10-12,Whse_S,Product_1,Category_021,(23)
3937,2018-10-13,Whse_S,Product_1,Category_021,(20)
3938,2018-10-14,Whse_S,Product_1,Category_021,(14)
3939,2018-10-15,Whse_S,Product_1,Category_021,(24)
3940,2018-10-16,Whse_S,Product_1,Category_021,(16)
3941,2018-10-17,Whse_S,Product_1,Category_021,(24)
3942,2018-10-18,Whse_S,Product_1,Category_021,(21)
3943,2018-10-19,Whse_S,Product_1,Category_021,(25)
3944,2018-10-20,Whse_S,Product_1,Category_021,(18)
3945,2018-10-21,Whse_S,Product_1,Category_021,(13)
3946,2018-10-22,Whse_S,Product_1,Category_021,(28)
3947,2018-10-23,Whse_S,Product_1,Category_024,(16)
3948,2018-10-24,Whse_S,Product_1,Category_024,(18)
3949,2018-10-25,Whse_S,Product_1,Category_024,(18)
3950,2018-10-26,Whse_S,Product_1,Category_024,(24)
3951,2018-10-27,Whse_S,Product_1,Category_024,(23)
3952,2018-10-28,Whse_S,Product_1,Category_024,(16)
3953,2018-10-29,Whse_S,Product_1,Category_024,(28)
3954,2018-10-30,Whse_S,Product_1,Category_024,(12)
3955,2018-10-31,Whse_S,Product_1,Category_024,(19)
3956,2018-11-01,Whse_S,Product_1,Category_024,(29)
3957,2018-11-02,Whse_S,Product_1,Category_024,(20)
3958,2018-11-03,Whse_S,Product_1,Category_024,(34)
3959,2018-11-04,Whse_S,Product_1,Category_024,(20)
3960,2018-11-05,Whse_S,Product_1,Category_024,(17)
3961,2018-11-06,Whse_S,Product_1,Category_005,(13)
3962,2018-11-07,Whse_S,Product_1,Category_005,(15)
3963,2018-11-08,Whse_S,Product_1,Category_005,(28)
3964,2018-11-09,Whse_S,Product_1,Category_005,(18)
3965,2018-11-10,Whse_S,Product_1,Category_005,(31)
3966,2018-11-11,Whse_S,Product_1,Category_005,(20)
3967,2018-11-12,Whse_S,Product_1,Category_005,(20)
3968,2018-11-13,Whse_S,Product_1,Category_005,(20)
3969,2018-11-14,Whse_S,Product_1,Category_005,(26)
3970,2018-11-15,Whse_S,Product_1,Category_005,(14)
3971,2018-11-16,Whse_S,Product_1,Category_007,(27)
3972,2018-11-17,Whse_S,Product_1,Category_019,(22)
3973,2018-11-18,Whse_S,Product_1,Category_001,(13)
3974,2018-11-19,Whse_S,Product_1,Category_001,(24)
3975,2018-11-20,Whse_S,Product_1,Category_001,(18)
3976,2018-11-21,Whse_S,Product_1,Category_001,(28)
3977,2018-11-22,Whse_S,Product_1,Category_001,(33)
3978,2018-11-23,Whse_S,Product_1,Category_001,(18)
3979,2018-11-24,Whse_S,Product_1,Category_001,(33)
3980,2018-11-25,Whse_S,Product_1,Category_001,(23)
3981,2018-11-26,Whse_S,Product_1,Category_001,(18)
3982,2018-11-27,Whse_S,Product_1,Category_001,(18)
3983,2018-11-28,Whse_S,Product_1,Category_001,(33)
3984,2018-11-29,Whse_S,Product_1,Category_001,(14)
3985,2018-11-30,Whse_S,Product_1,Category_001,(22)
3986,2018-12-01,Whse_S,Product_1,Category_001,(21)
3987,2018-12-02,Whse_S,Product_1,Category_001,(12)
3988,2018-12-03,Whse_S,Product_1,Category_001,(13)
3989,2018-12-04,Whse_S,Product_1,Category_005,(14)
3990,2018-12-05,Whse_S,Product_1,Category_005,(17)
3991,2018-12-06,Whse_S,Product_1,Category_005,(15)
3992,2018-12-07,Whse_S,Product_1,Category_005,(15)
3993,2018-12-08,Whse_S,Product_1,Category_005,(19)
3994,2018-12-09,Whse_S,Product_1,Category_005,(11)
3995,2018-12-10,Whse_S,Product_1,Category_005,(11)
3996,2018-12-11,Whse_S,Product_1,Category_005,(14)
3997,2018-12-12,Whse_S,Product_1,Category_019,(12)
3998,2018-12-13,Whse_S,Product_1,Category_019,(16)
3999,2018-12-14,Whse_S,Product_1,Category_019,(23)
4000,2018-12-15,Whse_S,Product_1,Category_019,(14)
4001,2018-12-16,Whse_S,Product_1,Category_019,(18)
4002,2018-12-17,Whse_S,Product_1,Category_019,(17)
4003,2018-12-18,Whse_S,Product_1,Category_019,(10)
4004,2018-12-19,Whse_S,Product_1,Category_019,(15)
4005,2018-12-20,Whse_S,Product_1,Category_019,(18)
4006,2018-12-21,Whse_S,Product_1,Category_019,(18)
4007,2018-12-22,Whse_S,Product_1,Category_019,(16)
4008,2018-12-23,Whse_S,Product_1,Category_019,(14)
4009,2018-12-24,Whse_S,Product_1,Category_019,(15)
4010,2018-12-25,Whse_S,Product_1,Category_019,(23)
4011,2018-12-26,Whse_S,Product_1,Category_019,(15)
4012,2018-12-27,Whse_S,Product_1,Category_019,(18)
4013,2018-12-28,Whse_S,Product_1,Category_019,(16)
4014,2018-12-29,Whse_S,Product_1,Category_019,(19)
4015,2018-12-30,Whse_S,Product_1,Category_019,(7)
4016,2018-12-31,Whse_S,Product_1,Category_019,(12)
4017,2019-01-01,Whse_S,Product_1,Category_019,(7)
4018,2019-01-02,Whse_S,Product_1,Category_019,(17)
4019,2019-01-03,Whse_S,Product_1,Category_019,(16)
4020,2019-01-04,Whse_S,Product_1,Category_019,(21)
4021,2019-01-05,Whse_S,Product_1,Category_019,(14)
4022,2019-01-06,Whse_S,Product_1,Category_019,(13)
4023,2019-01-07,Whse_S,Product_1,Category_019,(15)
4024,2019-01-08,Whse_S,Product_1,Category_019,(17)
4025,2019-01-09,Whse_S,Product_1,Category_019,(15)
4026,2019-01-10,Whse_S,Product_1,Category_019,(15)
4027,2019-01-11,Whse_S,Product_1,Category_019,(18)
4028,2019-01-12,Whse_S,Product_1,Category_019,(15)
4029,2019-01-13,Whse_S,Product_1,Category_019,(10)
4030,2019-01-14,Whse_S,Product_1,Category_019,(19)
4031,2019-01-15,Whse_S,Product_1,Category_019,(18)
4032,2019-01-16,Whse_S,Product_1,Category_019,(19)
4033,2019-01-17,Whse_S,Product_1,Category_019,(19)
4034,2019-01-18,Whse_S,Product_1,Category_019,(10)
4035,2019-01-19,Whse_S,Product_1,Category_019,(19)
4036,2019-01-20,Whse_S,Product_1,Category_019,(15)
4037,2019-01-21,Whse_S,Product_1,Category_019,(11)
4038,2019-01-22,Whse_S,Product_1,Category_019,(14)
4039,2019-01-23,Whse_S,Product_1,Category_019,(17)
4040,2019-01-24,Whse_S,Product_1,Category_019,(15)
4041,2019-01-25,Whse_S,Product_1,Category_019,(26)
4042,2019-01-26,Whse_S,Product_1,Category_019,(18)
4043,2019-01-27,Whse_S,Product_1,Category_019,(17)
4044,2019-01-28,Whse_S,Product_1,Category_019,(10)
4045,2019-01-29,Whse_S,Product_1,Category_019,(8)
4046,2019-01-30,Whse_S,Product_1,Category_019,(19)
4047,2019-01-31,Whse_S,Product_1,Category_019,(12)
4048,2019-02-01,Whse_S,Product_1,Category_019,(10)
4049,2019-02-02,Whse_S,Product_1,Category_019,(13)
4050,2019-02-03,Whse_S,Product_1,Category_019,(19)
4051,2019-02-04,Whse_S,Product_1,Category_019,(20)
4052,2019-02-05,Whse_S,Product_1,Category_019,(19)
4053,2019-02-06,Whse_S,Product_1,Category_019,(21)
4054,2019-02-07,Whse_S,Product_1,Category_019,(26)
4055,2019-02-08,Whse_S,Product_1,Category_019,(21)
4056,2019-02-09,Whse_S,Product_1,Category_019,(32)
4057,2019-02-10,Whse_S,Product_1,Category_019,(10)
4058,2019-02-11,Whse_S,Product_1,Category_019,(17)
4059,2019-02-12,Whse_S,Product_1,Category_019,(18)
4060,2019-02-13,Whse_S,Product_1,Category_019,(18)
4061,2019-02-14,Whse_S,Product_1,Category_019,(14)
4062,2019-02-15,Whse_S,Product_1,Category_019,(19)
4063,2019-02-16,Whse_S,Product_1,Category_019,(13)
4064,2019-02-17,Whse_S,Product_1,Category_019,(10)
4065,2019-02-18,Whse_S,Product_1,Category_019,(14)
4066,2019-02-19,Whse_S,Product_1,Category_023,(14)
4067,2019-02-20,Whse_S,Product_1,Category_023,(15)
4068,2019-02-21,Whse_S,Product_1,Category_023,(19)
4069,2019-02-22,Whse_S,Product_1,Category_023,(16)
4070,2019-02-23,Whse_S,Product_1,Category_023,(18)
4071,2019-02-24,Whse_S,Product_1,Category_023,(16)
4072,2019-02-25,Whse_S,Product_1,Category_023,(26)
4073,2019-02-26,Whse_S,Product_1,Category_023,(20)
4074,2019-02-27,Whse_S,Product_1,Category_023,(24)
4075,2019-02-28,Whse_S,Product_1,Category_023,(21)
4076,2019-03-01,Whse_S,Product_1,Category_023,(19)
4077,2019-03-02,Whse_S,Product_1,Category_023,(26)
4078,2019-03-03,Whse_S,Product_1,Category_023,(17)
4079,2019-03-04,Whse_S,Product_1,Category_023,(18)
4080,2019-03-05,Whse_S,Product_1,Category_023,(22)
4081,2019-03-06,Whse_S,Product_1,Category_023,(28)
4082,2019-03-07,Whse_S,Product_1,Category_023,(23)
4083,2019-03-08,Whse_S,Product_1,Category_023,(22)
4084,2019-03-09,Whse_S,Product_1,Category_023,(28)
4085,2019-03-10,Whse_S,Product_1,Category_023,(19)
4086,2019-03-11,Whse_S,Product_1,Category_023,(22)
4087,2019-03-12,Whse_S,Product_1,Category_023,(20)
4088,2019-03-13,Whse_S,Product_1,Category_023,(23)
4089,2019-03-14,Whse_S,Product_1,Category_023,(14)
4090,2019-03-15,Whse_S,Product_1,Category_023,(21)
4091,2019-03-16,Whse_S,Product_1,Category_023,(30)
4092,2019-03-17,Whse_S,Product_1,Category_023,(15)
4093,2019-03-18,Whse_S,Product_1,Category_023,(17)
4094,2019-03-19,Whse_S,Product_1,Category_023,(22)
4095,2019-03-20,Whse_S,Product_1,Category_023,(25)
4096,2019-03-21,Whse_S,Product_1,Category_023,(25)
4097,2019-03-22,Whse_S,Product_1,Category_023,(23)
4098,2019-03-23,Whse_S,Product_1,Category_023,(31)
4099,2019-03-24,Whse_S,Product_1,Category_023,(17)
4100,2019-03-25,Whse_S,Product_1,Category_023,(15)
4101,2019-03-26,Whse_S,Product_1,Category_023,(33)
4102,2019-03-27,Whse_S,Product_1,Category_023,(22)
4103,2019-03-28,Whse_S,Product_1,Category_023,(21)
4104,2019-03-29,Whse_S,Product_1,Category_023,(29)
4105,2019-03-30,Whse_S,Product_1,Category_023,(26)
4106,2019-03-31,Whse_S,Product_1,Category_023,(12)
4107,2019-04-01,Whse_S,Product_1,Category_023,(27)
4108,2019-04-02,Whse_S,Product_1,Category_023,(29)
4109,2019-04-03,Whse_S,Product_1,Category_023,(24)
4110,2019-04-04,Whse_S,Product_1,Category_023,(19)
4111,2019-04-05,Whse_S,Product_1,Category_023,(29)
4112,2019-04-06,Whse_S,Product_1,Category_023,(29)
4113,2019-04-07,Whse_S,Product_1,Category_023,(14)
4114,2019-04-08,Whse_S,Product_1,Category_023,(22)
4115,2019-04-09,Whse_S,Product_1,Category_023,(19)
4116,2019-04-10,Whse_S,Product_1,Category_023,(27)
4117,2019-04-11,Whse_S,Product_1,Category_023,(26)
4118,2019-04-12,Whse_S,Product_1,Category_023,(32)
4119,2019-04-13,Whse_S,Product_1,Category_023,(26)
4120,2019-04-14,Whse_S,Product_1,Category_023,(19)
4121,2019-04-15,Whse_S,Product_1,Category_023,(15)
4122,2019-04-16,Whse_S,Product_1,Category_023,(24)
4123,2019-04-17,Whse_S,Product_1,Category_023,(20)
4124,2019-04-18,Whse_S,Product_1,Category_023,(31)
4125,2019-04-19,Whse_S,Product_1,Category_023,(24)
4126,2019-04-20,Whse_S,Product_1,Category_023,(26)
4127,2019-04-21,Whse_S,Product_1,Category_023,(20)
4128,2019-04-22,Whse_S,Product_1,Category_023,(20)
4129,2019-04-23,Whse_S,Product_1,Category_023,(28)
4130,2019-04-24,Whse_S,Product_1,Category_023,(26)
4131,2019-04-25,Whse_S,Product_1,Category_023,(27)
4132,2019-04-26,Whse_S,Product_1,Category_023,(22)
4133,2019-04-27,Whse_S,Product_1,Category_023,(40)
4134,2019-04-28,Whse_S,Product_1,Category_023,(15)
4135,2019-04-29,Whse_S,Product_1,Category_023,(28)
4136,2019-04-30,Whse_S,Product_1,Category_023,(20)
